timestamp,distance,group
0,2.4494044191519628,112.0
900,2.4411743520097264,112.0
1800,2.4447215439833996,112.0
2700,2.4312909161223146,112.0
3600,2.4468065969448216,112.0
4500,2.4352696702706282,112.0
5400,2.4395200938345099,112.0
6300,2.4284862935958538,112.0
7200,2.4427205372458776,112.0
8100,2.4333634117504408,112.0
9000,2.4393289803456497,112.0
9900,2.4390958239086107,112.0
10800,2.4494196344754258,112.0
11700,2.4317746091484693,112.0
12600,2.4358699173109333,112.0
13500,2.4389767602058923,112.0
14400,2.4392716388354527,112.0
15300,2.4381045125429828,112.0
16200,2.4370823815463245,112.0
17100,2.4470488002900312,112.0
18000,2.4349337425542403,112.0
18900,2.4426480923141956,112.0
19800,2.4317139464485646,112.0
20700,2.4366252154332129,112.0
21600,2.4336450301572734,112.0
22500,2.443620541850501,112.0
23400,2.4518457912776719,112.0
24300,2.4364933823764581,112.0
25200,2.4455037157583202,112.0
26100,2.4491594345299155,112.0
27000,2.4323542273342094,112.0
27900,2.1100750640193104,112.0
28800,2.3343244432136316,112.0
29700,2.4061674424922845,112.0
30600,2.4065035558491674,112.0
31500,2.4112297866679056,112.0
32400,2.4074390051786114,112.0
33300,2.4073138132311405,112.0
34200,2.4128265741637716,112.0
35100,2.4073117056352515,112.0
36000,1.7231271439645754,112.0
36900,1.7943716230093654,112.0
37800,1.8182235792811294,112.0
38700,1.7584964382789894,112.0
39600,1.7637045673374583,112.0
40500,1.4853413912765672,112.0
41400,1.835945028186583,112.0
42300,1.6364646043997562,112.0
43200,1.2720849858959311,112.0
44100,1.2464445981502703,112.0
45000,1.2533002292790318,112.0
45900,1.2758388766698987,112.0
46800,1.2597054870898319,112.0
47700,1.250863447780405,112.0
48600,1.2558674036256665,112.0
49500,1.3258292218937142,112.0
50400,1.0709728531523568,112.0
51300,1.2248660282515935,112.0
52200,2.8433387728956814,112.0
53100,2.5570426528948413,112.0
54000,2.5587342798997978,112.0
54900,2.6837433123876906,112.0
55800,2.6840259813892668,112.0
56700,2.6842141038118661,112.0
57600,2.6825149423965797,112.0
58500,2.6830145291313068,112.0
59400,2.6950959589245027,112.0
60300,2.8829875162550729,112.0
61200,2.8853519860697747,112.0
62100,2.8701368141556598,112.0
63000,2.8889813254463848,112.0
63900,2.8805675620268456,112.0
64800,2.8690048928326246,112.0
65700,2.7639469167169075,112.0
66600,2.8464617710394924,112.0
67500,2.8466600738100309,112.0
68400,2.8460508971464455,112.0
69300,2.8484648735036653,112.0
70200,2.8285921834959167,112.0
71100,2.848467837261496,112.0
72000,2.831220642726306,112.0
72900,2.6820587462375389,112.0
73800,2.6697328159520826,112.0
74700,2.5997254871360074,112.0
75600,2.4554048547022971,112.0
76500,2.4387112618875939,112.0
77400,2.4509232796399703,112.0
78300,2.4513986537290307,112.0
79200,2.4403091455281629,112.0
80100,2.4438488712884556,112.0
81000,2.4430825858866019,112.0
81900,2.4778829567555212,112.0
82800,2.4668825346667651,112.0
83700,2.4645876931963944,112.0
84600,2.4718482283758285,112.0
85500,2.4653817219217151,112.0
86400,2.466057218332165,112.0
87300,2.4840493376432971,112.0
88200,2.4774614033461031,112.0
89100,2.4780790448325045,112.0
90000,2.4641758156669029,112.0
90900,2.4823784349813316,112.0
91800,2.4531464228681346,112.0
92700,2.4364853545019374,112.0
93600,2.448789245866914,112.0
94500,2.451171257352871,112.0
95400,2.4465078065647274,112.0
96300,2.4451125171101609,112.0
97200,2.4350356166265064,112.0
98100,2.4397294587790834,112.0
99000,2.4451145051205394,112.0
99900,2.4473367219410336,112.0
100800,2.4345510775708989,112.0
101700,2.4312994420312912,112.0
102600,2.4460512042960163,112.0
103500,2.4368393928955374,112.0
104400,2.4356770660639633,112.0
105300,2.4419976240216155,112.0
106200,2.4354930753257564,112.0
107100,2.4486390187313209,112.0
108000,2.4373276821350802,112.0
108900,2.454121366624419,112.0
109800,2.4101038518077926,112.0
110700,2.2119592002607309,112.0
111600,1.5720406945909233,112.0
112500,1.3578269523326947,112.0
113400,1.359637843112399,112.0
114300,1.3572387221545172,112.0
115200,1.3565007783333156,112.0
116100,1.3450744980645677,112.0
117000,1.3569586946085082,112.0
117900,1.3605064369078907,112.0
118800,1.3617913806364852,112.0
119700,1.3935872223804446,112.0
120600,1.3852024006683026,112.0
121500,1.3948935137045941,112.0
122400,1.3587103651764947,112.0
123300,1.3495303694019456,112.0
124200,1.9743826188149569,112.0
125100,1.9684144034215492,112.0
126000,1.9714782380280638,112.0
126900,1.970131435173893,112.0
127800,1.9699399996887188,112.0
128700,1.7629926902147888,112.0
129600,2.0462966728675527,112.0
130500,2.0369959190434193,112.0
131400,2.6755733654379128,112.0
132300,2.7316210659186577,112.0
133200,2.2354693715848351,112.0
134100,2.2160477694650202,112.0
135000,2.2278850371656103,112.0
135900,2.0927092684381323,112.0
136800,2.4754693800071932,112.0
137700,2.4895752329326024,112.0
138600,2.9252480630369311,112.0
139500,3.1932144746565374,112.0
140400,4.7873316571786226,112.0
141300,4.9715896246206555,112.0
142200,4.9537422153241639,112.0
143100,4.9664055385235937,112.0
144000,4.1621974599595895,112.0
144900,4.1294670258925885,112.0
145800,3.8500406241187406,112.0
146700,5.141229106473558,112.0
147600,6.0377501202741009,112.0
148500,6.0455231315218345,112.0
149400,6.0459688423401818,112.0
150300,6.0448366097626849,112.0
151200,6.0381733451504465,112.0
152100,6.0412153809017326,112.0
153000,6.037517856458086,112.0
153900,7.4684239192157555,112.0
154800,10.325056329745918,112.0
155700,10.316177139590655,112.0
156600,10.301976986292182,112.0
157500,10.298536164949301,112.0
158400,10.285596409213994,112.0
159300,10.269160362562562,112.0
160200,10.267594318173808,112.0
161100,10.304131618925293,112.0
162000,10.272035259485401,112.0
162900,10.268540037559902,112.0
163800,10.306039986854215,112.0
164700,5.7106604529304921,112.0
165600,5.7368772346459265,112.0
166500,5.6454991569519954,112.0
167400,4.2706353272400568,112.0
168300,3.3453397854579929,112.0
169200,3.1878160894099006,112.0
170100,3.1614134825960774,112.0
171000,3.1646438800581036,112.0
171900,3.1538868822263719,112.0
172800,2.9299872839442509,112.0
173700,2.9264800707865528,112.0
174600,2.9256755301028443,112.0
175500,2.926504549140609,112.0
176400,2.9283102481737755,112.0
177300,2.9266905291146563,112.0
178200,2.9256662037146315,112.0
179100,2.9203348298551006,112.0
180000,2.9322240131777448,112.0
180900,2.9111033412451262,112.0
181800,2.9196962434491498,112.0
182700,2.9414418735869718,112.0
183600,2.921549945158243,112.0
184500,2.920607196729426,112.0
185400,2.9267531610729129,112.0
186300,2.9273182660046997,112.0
187200,2.9318520802541128,112.0
188100,2.930869136067884,112.0
189000,2.9110853878272671,112.0
189900,2.9136117517944875,112.0
190800,2.9277212868285885,112.0
191700,2.9271195573199877,112.0
192600,2.9294239558691286,112.0
193500,2.925713095165011,112.0
194400,2.9317570968066713,112.0
195300,2.9307190960589482,112.0
196200,2.9288488592154751,112.0
197100,3.8799752149481428,112.0
198000,3.8657171590857171,112.0
198900,3.8677760562151384,112.0
199800,3.8795781837925052,112.0
200700,3.8659421742788327,112.0
201600,3.8697786038331454,112.0
202500,3.8575292486105353,112.0
203400,4.1751411894795947,112.0
204300,3.9273253031594004,112.0
205200,3.3167296222413474,112.0
206100,3.3163462241466286,112.0
207000,3.29283075034866,112.0
207900,3.2878625927291178,112.0
208800,3.2790747110241902,112.0
209700,3.3151176236205453,112.0
210600,3.5109818727271032,112.0
211500,3.438732774041124,112.0
212400,3.2666659302212855,112.0
213300,3.2255842834906341,112.0
214200,3.258183969124457,112.0
215100,3.2624882759682348,112.0
216000,3.2278758846701106,112.0
216900,3.2806664054148378,112.0
217800,3.2747453389254391,112.0
218700,3.2793804534551301,112.0
219600,3.2610578219618005,112.0
220500,3.2825258618865263,112.0
221400,3.2641587079799868,112.0
222300,3.2565748512199439,112.0
223200,3.8528993000719618,112.0
224100,3.8519175769459739,112.0
225000,3.8524694610704131,112.0
225900,3.8458610242131495,112.0
226800,3.8603534084803717,112.0
227700,2.927411262528353,112.0
228600,2.9378430576361945,112.0
229500,2.9248256356736566,112.0
230400,2.9321852809333508,112.0
231300,2.9133173777931307,112.0
232200,2.9157120358088902,112.0
233100,2.9211943775044746,112.0
234000,2.9203148469453311,112.0
234900,2.9170011984539164,112.0
235800,2.9176936338062327,112.0
236700,2.9209675826362957,112.0
237600,2.9235155485196662,112.0
238500,2.9242882729733601,112.0
239400,2.3817596904929728,112.0
240300,2.4712113003455891,112.0
241200,2.4824626164726751,112.0
242100,2.5155531671169822,112.0
243000,2.9636307137418818,112.0
243900,2.5692317074709532,112.0
244800,3.0611664318099256,112.0
245700,2.92648799560035,112.0
246600,2.9183327358041584,112.0
247500,2.9189464247357435,112.0
248400,2.9177717296319194,112.0
249300,2.9174317161666341,112.0
250200,2.9256869277430511,112.0
251100,2.9275938418756637,112.0
252000,2.926835951295339,112.0
252900,2.9104836459358401,112.0
253800,2.9023801068029256,112.0
254700,2.9191091680139558,112.0
255600,2.9192666558691514,112.0
