group,lat,lon,timestamp,active,active_members
35.0,55.78628165,12.525863900000001,97200.0,0,0
35.0,55.78628165,12.525863900000001,98100.0,0,0
35.0,55.78628165,12.525863900000001,99000.0,0,0
35.0,55.78628165,12.525863900000001,99900.0,0,0
35.0,55.78628165,12.525863900000001,100800.0,0,0
35.0,55.78628165,12.525863900000001,101700.0,0,0
35.0,55.78628165,12.525863900000001,102600.0,0,0
35.0,55.78628165,12.525863900000001,103500.0,0,0
35.0,55.78628165,12.525863900000001,104400.0,0,0
35.0,55.78628165,12.525863900000001,105300.0,0,0
35.0,55.78628165,12.525863900000001,106200.0,0,0
35.0,55.78628165,12.525863900000001,107100.0,0,0
35.0,55.78628165,12.525863900000001,108000.0,0,0
35.0,55.78628165,12.525863900000001,108900.0,0,0
35.0,55.78628165,12.525863900000001,109800.0,0,0
35.0,55.78628165,12.525863900000001,110700.0,0,0
35.0,55.78628165,12.525863900000001,111600.0,0,0
35.0,55.78628165,12.525863900000001,112500.0,0,0
35.0,55.78628165,12.525863900000001,113400.0,0,0
35.0,55.78628165,12.525863900000001,114300.0,0,0
35.0,55.78628165,12.525863900000001,115200.0,0,0
35.0,55.78628165,12.525863900000001,116100.0,0,0
35.0,55.78628165,12.525863900000001,117000.0,0,0
35.0,55.78628165,12.525863900000001,117900.0,0,0
35.0,55.78628165,12.525863900000001,118800.0,0,0
35.0,55.78628165,12.525863900000001,119700.0,0,0
35.0,55.78628165,12.525863900000001,120600.0,0,0
35.0,55.68005225,12.574864625,121500.0,0,0
35.0,55.68005225,12.574864625,122400.0,0,0
35.0,55.68005225,12.574864625,123300.0,0,0
35.0,55.68005225,12.574864625,124200.0,0,0
35.0,55.68005225,12.574864625,125100.0,0,0
35.0,55.68005225,12.574864625,126000.0,0,0
35.0,55.68005225,12.574864625,126900.0,0,0
35.0,55.68005225,12.574864625,127800.0,0,0
35.0,55.68005225,12.574864625,128700.0,0,0
35.0,55.68005225,12.574864625,129600.0,0,0
35.0,55.68005225,12.574864625,130500.0,0,0
35.0,55.68005225,12.574864625,131400.0,0,0
35.0,55.68005225,12.574864625,132300.0,0,0
35.0,55.68005225,12.574864625,133200.0,0,0
35.0,55.68005225,12.574864625,134100.0,0,0
35.0,55.68005225,12.574864625,135000.0,0,0
35.0,55.68005225,12.574864625,135900.0,0,0
35.0,55.68005225,12.574864625,136800.0,0,0
35.0,55.68005225,12.574864625,137700.0,0,0
35.0,55.68005225,12.574864625,138600.0,0,0
35.0,55.68005225,12.574864625,139500.0,0,0
35.0,55.68005225,12.574864625,140400.0,0,0
35.0,55.68005225,12.574864625,141300.0,0,0
35.0,55.68005225,12.574864625,142200.0,0,0
35.0,55.68005225,12.574864625,143100.0,0,0
35.0,55.68005225,12.574864625,144000.0,0,0
35.0,55.68005225,12.574864625,144900.0,0,0
35.0,55.68005225,12.574864625,145800.0,0,0
35.0,55.68005225,12.574864625,146700.0,0,0
35.0,55.68005225,12.574864625,147600.0,0,0
35.0,55.68005225,12.574864625,148500.0,0,0
35.0,55.68005225,12.574864625,149400.0,0,0
35.0,55.68005225,12.574864625,150300.0,0,0
35.0,55.68005225,12.574864625,151200.0,0,0
35.0,55.68005225,12.574864625,152100.0,0,0
35.0,55.68005225,12.574864625,153000.0,0,0
35.0,55.68005225,12.574864625,153900.0,0,0
35.0,55.68005225,12.574864625,154800.0,0,0
35.0,55.68005225,12.574864625,155700.0,0,0
35.0,55.68005225,12.574864625,156600.0,0,0
35.0,55.68005225,12.574864625,157500.0,0,0
35.0,55.68005225,12.574864625,158400.0,0,0
35.0,55.68005225,12.574864625,159300.0,0,0
35.0,55.68005225,12.574864625,160200.0,0,0
35.0,55.68005225,12.574864625,161100.0,0,0
35.0,55.68005225,12.574864625,162000.0,0,0
35.0,55.68005225,12.574864625,162900.0,0,0
35.0,55.68005225,12.574864625,163800.0,0,0
35.0,55.68005225,12.574864625,164700.0,0,0
35.0,55.68005225,12.574864625,165600.0,0,0
35.0,55.68005225,12.574864625,166500.0,0,0
35.0,55.68005225,12.574864625,167400.0,0,0
35.0,55.68005225,12.574864625,168300,2,"[344, 154]"
35.0,55.68005225,12.574864625,169200.0,0,0
35.0,55.680041575,12.57493815,170100,2,"[344, 154]"
35.0,55.6819985,12.574703525,171000,2,"[344, 154]"
35.0,55.7013076,12.59039229,171900,2,"[344, 154]"
35.0,55.7013076,12.59039229,172800.0,0,0
35.0,55.7013076,12.59039229,173700.0,0,0
35.0,55.7013076,12.59039229,174600.0,0,0
35.0,55.7013076,12.59039229,175500.0,0,0
35.0,55.7013076,12.59039229,176400.0,0,0
35.0,55.7013076,12.59039229,177300.0,0,0
35.0,55.7013076,12.59039229,178200.0,0,0
35.0,55.7013076,12.59039229,179100.0,0,0
35.0,55.7013076,12.59039229,180000.0,0,0
35.0,55.7013076,12.59039229,180900.0,0,0
35.0,55.7013076,12.59039229,181800.0,0,0
35.0,55.7013076,12.59039229,182700.0,0,0
35.0,55.7013076,12.59039229,183600.0,0,0
35.0,55.7013076,12.59039229,184500.0,0,0
35.0,55.7013076,12.59039229,185400.0,0,0
35.0,55.7013076,12.59039229,186300.0,0,0
35.0,55.7013076,12.59039229,187200.0,0,0
35.0,55.7013076,12.59039229,188100.0,0,0
35.0,55.7013076,12.59039229,189000.0,0,0
35.0,55.7013076,12.59039229,189900.0,0,0
35.0,55.7013076,12.59039229,190800.0,0,0
35.0,55.7013076,12.59039229,191700.0,0,0
35.0,55.7013076,12.59039229,192600.0,0,0
35.0,55.7013076,12.59039229,193500.0,0,0
35.0,55.7013076,12.59039229,194400.0,0,0
35.0,55.7013076,12.59039229,195300.0,0,0
35.0,55.7013076,12.59039229,196200.0,0,0
35.0,55.7013076,12.59039229,197100.0,0,0
35.0,55.7013076,12.59039229,198000.0,0,0
35.0,55.7013076,12.59039229,198900.0,0,0
35.0,55.7013076,12.59039229,199800.0,0,0
35.0,55.7013076,12.59039229,200700.0,0,0
35.0,55.7013076,12.59039229,201600.0,0,0
35.0,55.7013076,12.59039229,202500.0,0,0
35.0,55.7013076,12.59039229,203400.0,0,0
35.0,55.7013076,12.59039229,204300.0,0,0
35.0,55.7013076,12.59039229,205200.0,0,0
35.0,55.7013076,12.59039229,206100.0,0,0
35.0,55.7013076,12.59039229,207000.0,0,0
35.0,55.7013076,12.59039229,207900.0,0,0
35.0,55.7013076,12.59039229,208800.0,0,0
35.0,55.7013076,12.59039229,209700.0,0,0
35.0,55.7013076,12.59039229,210600.0,0,0
35.0,55.7013076,12.59039229,211500.0,0,0
35.0,55.7013076,12.59039229,212400.0,0,0
35.0,55.7013076,12.59039229,213300.0,0,0
35.0,55.7013076,12.59039229,214200.0,0,0
35.0,55.7013076,12.59039229,215100.0,0,0
35.0,55.7013076,12.59039229,216000.0,0,0
35.0,55.7013076,12.59039229,216900.0,0,0
35.0,55.7013076,12.59039229,217800.0,0,0
35.0,55.7013076,12.59039229,218700.0,0,0
35.0,55.7013076,12.59039229,219600.0,0,0
35.0,55.7013076,12.59039229,220500.0,0,0
35.0,55.7013076,12.59039229,221400.0,0,0
35.0,55.7013076,12.59039229,222300.0,0,0
35.0,55.7013076,12.59039229,223200.0,0,0
35.0,55.7013076,12.59039229,224100.0,0,0
35.0,55.7013076,12.59039229,225000.0,0,0
35.0,55.7013076,12.59039229,225900.0,0,0
35.0,55.7013076,12.59039229,226800.0,0,0
35.0,55.7013076,12.59039229,227700.0,0,0
35.0,55.7013076,12.59039229,228600.0,0,0
35.0,55.7013076,12.59039229,229500.0,0,0
35.0,55.7013076,12.59039229,230400.0,0,0
35.0,55.7013076,12.59039229,231300.0,0,0
35.0,55.7013076,12.59039229,232200.0,0,0
35.0,55.7013076,12.59039229,233100.0,0,0
35.0,55.7013076,12.59039229,234000.0,0,0
35.0,55.7013076,12.59039229,234900.0,0,0
35.0,55.7013076,12.59039229,235800.0,0,0
35.0,55.7013076,12.59039229,236700.0,0,0
35.0,55.7013076,12.59039229,237600.0,0,0
35.0,55.7013076,12.59039229,238500.0,0,0
35.0,55.7013076,12.59039229,239400.0,0,0
35.0,55.7013076,12.59039229,240300.0,0,0
35.0,55.7013076,12.59039229,241200.0,0,0
35.0,55.7013076,12.59039229,242100.0,0,0
35.0,55.7013076,12.59039229,243000.0,0,0
35.0,55.7013076,12.59039229,243900.0,0,0
35.0,55.7013076,12.59039229,244800.0,0,0
35.0,55.7013076,12.59039229,245700.0,0,0
35.0,55.7013076,12.59039229,246600.0,0,0
35.0,55.7013076,12.59039229,247500.0,0,0
35.0,55.7013076,12.59039229,248400.0,0,0
35.0,55.7013076,12.59039229,249300.0,0,0
35.0,55.7013076,12.59039229,250200.0,0,0
35.0,55.7013076,12.59039229,251100.0,0,0
35.0,55.7013076,12.59039229,252000.0,0,0
35.0,55.7013076,12.59039229,252900.0,0,0
35.0,55.7013076,12.59039229,253800.0,0,0
35.0,55.7013076,12.59039229,254700.0,0,0
35.0,55.7013076,12.59039229,255600.0,0,0
35.0,55.7013076,12.59039229,256500.0,0,0
35.0,55.7013076,12.59039229,257400.0,0,0
35.0,55.7013076,12.59039229,258300.0,0,0
35.0,55.7013076,12.59039229,259200.0,0,0
35.0,55.7013076,12.59039229,260100.0,0,0
35.0,55.7013076,12.59039229,261000.0,0,0
35.0,55.7013076,12.59039229,261900.0,0,0
35.0,55.7013076,12.59039229,262800.0,0,0
35.0,55.7013076,12.59039229,263700.0,0,0
35.0,55.7013076,12.59039229,264600.0,0,0
35.0,55.7013076,12.59039229,265500.0,0,0
35.0,55.7013076,12.59039229,266400.0,0,0
35.0,55.7013076,12.59039229,267300.0,0,0
35.0,55.7013076,12.59039229,268200.0,0,0
35.0,55.7013076,12.59039229,269100.0,0,0
35.0,55.7013076,12.59039229,270000.0,0,0
35.0,55.7013076,12.59039229,270900.0,0,0
35.0,55.7013076,12.59039229,271800.0,0,0
35.0,55.7013076,12.59039229,272700.0,0,0
35.0,55.7013076,12.59039229,273600.0,0,0
35.0,55.7013076,12.59039229,274500.0,0,0
35.0,55.7013076,12.59039229,275400.0,0,0
35.0,55.7013076,12.59039229,276300.0,0,0
35.0,55.7013076,12.59039229,277200.0,0,0
35.0,55.7013076,12.59039229,278100.0,0,0
35.0,55.7013076,12.59039229,279000.0,0,0
35.0,55.7013076,12.59039229,279900.0,0,0
35.0,55.7013076,12.59039229,280800.0,0,0
35.0,55.7013076,12.59039229,281700.0,0,0
35.0,55.7013076,12.59039229,282600.0,0,0
35.0,55.7013076,12.59039229,283500.0,0,0
35.0,55.7013076,12.59039229,284400.0,0,0
35.0,55.7013076,12.59039229,285300.0,0,0
35.0,55.7013076,12.59039229,286200.0,0,0
35.0,55.7013076,12.59039229,287100.0,0,0
35.0,55.7013076,12.59039229,288000.0,0,0
35.0,55.7013076,12.59039229,288900.0,0,0
35.0,55.7013076,12.59039229,289800.0,0,0
35.0,55.7013076,12.59039229,290700.0,0,0
35.0,55.7013076,12.59039229,291600.0,0,0
35.0,55.7013076,12.59039229,292500.0,0,0
35.0,55.7013076,12.59039229,293400.0,0,0
35.0,55.7013076,12.59039229,294300.0,0,0
35.0,55.7013076,12.59039229,295200.0,0,0
35.0,55.7013076,12.59039229,296100.0,0,0
35.0,55.7013076,12.59039229,297000.0,0,0
35.0,55.7013076,12.59039229,297900.0,0,0
35.0,55.7013076,12.59039229,298800.0,0,0
35.0,55.7013076,12.59039229,299700.0,0,0
35.0,55.7013076,12.59039229,300600.0,0,0
35.0,55.7013076,12.59039229,301500.0,0,0
35.0,55.7013076,12.59039229,302400.0,0,0
35.0,55.7013076,12.59039229,303300.0,0,0
35.0,55.7013076,12.59039229,304200.0,0,0
35.0,55.7013076,12.59039229,305100.0,0,0
35.0,55.7013076,12.59039229,306000.0,0,0
35.0,55.7013076,12.59039229,306900.0,0,0
35.0,55.7013076,12.59039229,307800.0,0,0
35.0,55.7013076,12.59039229,308700.0,0,0
35.0,55.7013076,12.59039229,309600.0,0,0
35.0,55.7013076,12.59039229,310500.0,0,0
35.0,55.7013076,12.59039229,311400.0,0,0
35.0,55.7013076,12.59039229,312300.0,0,0
35.0,55.7013076,12.59039229,313200.0,0,0
35.0,55.7013076,12.59039229,314100.0,0,0
35.0,55.7013076,12.59039229,315000.0,0,0
35.0,55.7013076,12.59039229,315900.0,0,0
35.0,55.7013076,12.59039229,316800.0,0,0
35.0,55.7013076,12.59039229,317700.0,0,0
35.0,55.7013076,12.59039229,318600.0,0,0
35.0,55.7013076,12.59039229,319500.0,0,0
35.0,55.7013076,12.59039229,320400.0,0,0
35.0,55.7013076,12.59039229,321300.0,0,0
35.0,55.7013076,12.59039229,322200.0,0,0
35.0,55.7013076,12.59039229,323100.0,0,0
35.0,55.7013076,12.59039229,324000.0,0,0
35.0,55.7013076,12.59039229,324900.0,0,0
35.0,55.7013076,12.59039229,325800.0,0,0
35.0,55.7013076,12.59039229,326700.0,0,0
35.0,55.7013076,12.59039229,327600.0,0,0
35.0,55.7013076,12.59039229,328500.0,0,0
35.0,55.7013076,12.59039229,329400.0,0,0
35.0,55.7848735,12.5171388,330300.0,0,0
35.0,55.7848735,12.5171388,331200.0,0,0
35.0,55.7848735,12.5171388,332100.0,0,0
35.0,55.7848735,12.5171388,333000.0,0,0
35.0,55.7848735,12.5171388,333900.0,0,0
35.0,55.7848735,12.5171388,334800.0,0,0
35.0,55.7848735,12.5171388,335700.0,0,0
35.0,55.7848735,12.5171388,336600.0,0,0
35.0,55.7848735,12.5171388,337500.0,0,0
35.0,55.7848735,12.5171388,338400.0,0,0
35.0,55.7848735,12.5171388,339300.0,0,0
35.0,55.7848735,12.5171388,340200.0,0,0
35.0,55.7848735,12.5171388,341100.0,0,0
35.0,55.7848735,12.5171388,342000.0,0,0
35.0,55.7848735,12.5171388,342900.0,0,0
35.0,55.7848735,12.5171388,343800.0,0,0
35.0,55.7848735,12.5171388,344700.0,0,0
35.0,55.7848735,12.5171388,345600.0,0,0
35.0,55.7848735,12.5171388,346500.0,0,0
35.0,55.7848735,12.5171388,347400.0,0,0
35.0,55.7848735,12.5171388,348300.0,0,0
35.0,55.7848735,12.5171388,349200.0,0,0
35.0,55.7848735,12.5171388,350100.0,0,0
35.0,55.7848735,12.5171388,351000.0,0,0
35.0,55.7848735,12.5171388,351900.0,0,0
35.0,55.7848735,12.5171388,352800.0,0,0
35.0,55.7848735,12.5171388,353700.0,0,0
35.0,55.7848735,12.5171388,354600.0,0,0
35.0,55.7848735,12.5171388,355500.0,0,0
35.0,55.7848735,12.5171388,356400.0,0,0
35.0,55.7848735,12.5171388,357300.0,0,0
35.0,55.7848735,12.5171388,358200.0,0,0
35.0,55.7848735,12.5171388,359100.0,0,0
35.0,55.7848735,12.5171388,360000.0,0,0
35.0,55.7848735,12.5171388,360900.0,0,0
35.0,55.7848735,12.5171388,361800.0,0,0
35.0,55.7848735,12.5171388,362700.0,0,0
35.0,55.7848735,12.5171388,363600.0,0,0
35.0,55.7848735,12.5171388,364500.0,0,0
35.0,55.7848735,12.5171388,365400.0,0,0
35.0,55.7848735,12.5171388,366300.0,0,0
35.0,55.7848735,12.5171388,367200.0,0,0
35.0,55.7848735,12.5171388,368100.0,0,0
35.0,55.7848735,12.5171388,369000.0,0,0
35.0,55.7848735,12.5171388,369900.0,0,0
35.0,55.7848735,12.5171388,370800.0,0,0
35.0,55.7848735,12.5171388,371700.0,0,0
35.0,55.7848735,12.5171388,372600.0,0,0
35.0,55.7848735,12.5171388,373500.0,0,0
35.0,55.7848735,12.5171388,374400.0,0,0
35.0,55.7848735,12.5171388,375300.0,0,0
35.0,55.7848735,12.5171388,376200.0,0,0
35.0,55.7848735,12.5171388,377100.0,0,0
35.0,55.7848735,12.5171388,378000.0,0,0
35.0,55.7848735,12.5171388,378900.0,0,0
35.0,55.7848735,12.5171388,379800.0,0,0
35.0,55.7848735,12.5171388,380700.0,0,0
35.0,55.7848735,12.5171388,381600.0,0,0
35.0,55.7848735,12.5171388,382500.0,0,0
35.0,55.7848735,12.5171388,383400.0,0,0
35.0,55.7848735,12.5171388,384300.0,0,0
35.0,55.7848735,12.5171388,385200.0,0,0
35.0,55.7848735,12.5171388,386100.0,0,0
35.0,55.7848735,12.5171388,387000.0,0,0
35.0,55.7848735,12.5171388,387900.0,0,0
35.0,55.7848735,12.5171388,388800.0,0,0
35.0,55.7848735,12.5171388,389700.0,0,0
35.0,55.7848735,12.5171388,390600.0,0,0
35.0,55.7848735,12.5171388,391500.0,0,0
35.0,55.7848735,12.5171388,392400.0,0,0
35.0,55.7848735,12.5171388,393300.0,0,0
35.0,55.7848735,12.5171388,394200.0,0,0
35.0,55.7848735,12.5171388,395100.0,0,0
35.0,55.7848735,12.5171388,396000.0,0,0
35.0,55.7848735,12.5171388,396900.0,0,0
35.0,55.7848735,12.5171388,397800.0,0,0
35.0,55.7848735,12.5171388,398700.0,0,0
35.0,55.7848735,12.5171388,399600.0,0,0
35.0,55.7848735,12.5171388,400500.0,0,0
35.0,55.7848735,12.5171388,401400.0,0,0
35.0,55.7848735,12.5171388,402300.0,0,0
35.0,55.7848735,12.5171388,403200.0,0,0
35.0,55.7848735,12.5171388,404100.0,0,0
35.0,55.7848735,12.5171388,405000.0,0,0
35.0,55.7848735,12.5171388,405900.0,0,0
35.0,55.7848735,12.5171388,406800.0,0,0
35.0,55.7848735,12.5171388,407700.0,0,0
35.0,55.7848735,12.5171388,408600.0,0,0
35.0,55.7848735,12.5171388,409500.0,0,0
35.0,55.7848735,12.5171388,410400.0,0,0
35.0,55.7848735,12.5171388,411300.0,0,0
35.0,55.7848735,12.5171388,412200.0,0,0
35.0,55.7848735,12.5171388,413100.0,0,0
35.0,55.7848735,12.5171388,414000.0,0,0
35.0,55.7848735,12.5171388,414900.0,0,0
35.0,55.7848735,12.5171388,415800.0,0,0
35.0,55.7848735,12.5171388,416700.0,0,0
35.0,55.7848735,12.5171388,417600.0,0,0
35.0,55.7848735,12.5171388,418500.0,0,0
35.0,55.7848735,12.5171388,419400.0,0,0
35.0,55.7848735,12.5171388,420300.0,0,0
35.0,55.7848735,12.5171388,421200.0,0,0
35.0,55.7848735,12.5171388,422100.0,0,0
35.0,55.7848735,12.5171388,423000.0,0,0
35.0,55.7848735,12.5171388,423900.0,0,0
35.0,55.7848735,12.5171388,424800.0,0,0
35.0,55.7848735,12.5171388,425700.0,0,0
35.0,55.7848735,12.5171388,426600.0,0,0
35.0,55.7848735,12.5171388,427500.0,0,0
35.0,55.7848735,12.5171388,428400.0,0,0
35.0,55.7848735,12.5171388,429300.0,0,0
35.0,55.7848735,12.5171388,430200.0,0,0
35.0,55.7848735,12.5171388,431100.0,0,0
35.0,55.7848735,12.5171388,432000.0,0,0
35.0,55.7848735,12.5171388,432900.0,0,0
35.0,55.7848735,12.5171388,433800.0,0,0
35.0,55.7848735,12.5171388,434700.0,0,0
35.0,55.7848735,12.5171388,435600.0,0,0
35.0,55.7848735,12.5171388,436500.0,0,0
35.0,55.7848735,12.5171388,437400.0,0,0
35.0,55.7848735,12.5171388,438300.0,0,0
35.0,55.7848735,12.5171388,439200.0,0,0
35.0,55.7848735,12.5171388,440100.0,0,0
35.0,55.7848735,12.5171388,441000.0,0,0
35.0,55.7848735,12.5171388,441900.0,0,0
35.0,55.7848735,12.5171388,442800.0,0,0
35.0,55.7848735,12.5171388,443700.0,0,0
35.0,55.7848735,12.5171388,444600.0,0,0
35.0,55.7848735,12.5171388,445500.0,0,0
35.0,55.7848735,12.5171388,446400.0,0,0
35.0,55.7848735,12.5171388,447300.0,0,0
35.0,55.7848735,12.5171388,448200.0,0,0
35.0,55.7848735,12.5171388,449100.0,0,0
35.0,55.7848735,12.5171388,450000.0,0,0
35.0,55.7848735,12.5171388,450900.0,0,0
35.0,55.7848735,12.5171388,451800.0,0,0
35.0,55.7848735,12.5171388,452700.0,0,0
35.0,55.7848735,12.5171388,453600.0,0,0
35.0,55.7848735,12.5171388,454500.0,0,0
35.0,55.7848735,12.5171388,455400.0,0,0
35.0,55.7848735,12.5171388,456300.0,0,0
35.0,55.7848735,12.5171388,457200.0,0,0
35.0,55.7848735,12.5171388,458100.0,0,0
35.0,55.7848735,12.5171388,459000.0,0,0
35.0,55.7848735,12.5171388,459900.0,0,0
35.0,55.7848735,12.5171388,460800.0,0,0
35.0,55.7848735,12.5171388,461700.0,0,0
35.0,55.7848735,12.5171388,462600.0,0,0
35.0,55.7848735,12.5171388,463500.0,0,0
35.0,55.7848735,12.5171388,464400.0,0,0
35.0,55.7848735,12.5171388,465300.0,0,0
35.0,55.7848735,12.5171388,466200.0,0,0
35.0,55.7848735,12.5171388,467100.0,0,0
35.0,55.7848735,12.5171388,468000.0,0,0
35.0,55.7848735,12.5171388,468900.0,0,0
35.0,55.7848735,12.5171388,469800.0,0,0
35.0,55.7848735,12.5171388,470700.0,0,0
35.0,55.7848735,12.5171388,471600.0,0,0
35.0,55.7848735,12.5171388,472500.0,0,0
35.0,55.7848735,12.5171388,473400.0,0,0
35.0,55.7848735,12.5171388,474300.0,0,0
35.0,55.7848735,12.5171388,475200.0,0,0
35.0,55.7848735,12.5171388,476100.0,0,0
35.0,55.7848735,12.5171388,477000.0,0,0
35.0,55.7848735,12.5171388,477900.0,0,0
35.0,55.7848735,12.5171388,478800.0,0,0
35.0,55.7848735,12.5171388,479700.0,0,0
35.0,55.7848735,12.5171388,480600.0,0,0
35.0,55.7848735,12.5171388,481500.0,0,0
35.0,55.7848735,12.5171388,482400.0,0,0
35.0,55.7848735,12.5171388,483300.0,0,0
35.0,55.7848735,12.5171388,484200.0,0,0
35.0,55.7848735,12.5171388,485100.0,0,0
35.0,55.7848735,12.5171388,486000.0,0,0
35.0,55.7848735,12.5171388,486900,3,"[4, 144, 154]"
35.0,55.7848502,12.5171147,487800,3,"[4, 144, 154]"
35.0,55.7848697,12.5171058,488700,3,"[4, 144, 154]"
35.0,55.7848933,12.5171546,489600,5,"[4, 144, 221, 154, 406]"
35.0,55.7848808,12.51712915,490500,7,"[524, 706, 144, 344, 154, 266, 406]"
35.0,55.7848766,12.5171129,491400,9,"[524, 706, 249, 144, 344, 154, 69, 266, 406]"
