timestamp,distance,group
0,7.7581403022226283,0.0
900,7.7609009371780466,0.0
1800,7.7582570088224365,0.0
2700,7.760320689017389,0.0
3600,7.7605495585575532,0.0
4500,7.761136927748284,0.0
5400,7.7604587726343794,0.0
6300,7.7615232831164906,0.0
7200,7.7613084525185307,0.0
8100,7.7614069395189373,0.0
9000,7.7602079912155073,0.0
9900,7.7600379370436094,0.0
10800,7.7613067999237639,0.0
11700,7.75943598852181,0.0
12600,7.7614445184636782,0.0
13500,7.7600811256940059,0.0
14400,7.7609314230773041,0.0
15300,7.7627423112046294,0.0
16200,7.7603440528174747,0.0
17100,7.7611101637516509,0.0
18000,7.7624313101785436,0.0
18900,7.7613340854877988,0.0
19800,7.7599242667420221,0.0
20700,7.6395564792390935,0.0
21600,6.3744456614174734,0.0
22500,4.6373675268484806,0.0
23400,3.8616772227843121,0.0
24300,3.3607725751379887,0.0
25200,2.0914847749778196,0.0
26100,1.0405058269531793,0.0
27000,1.0166835898070943,0.0
27900,0.73648832609422199,0.0
28800,0.73557482684195064,0.0
29700,0.7310022311509623,0.0
30600,0.51758884544531392,0.0
31500,0.39731434814877453,0.0
32400,0.34188458830665669,0.0
33300,0.36068621501046261,0.0
34200,0.35689051904496161,0.0
35100,0.35872597113365357,0.0
36000,0.3591111662999309,0.0
36900,0.36314301363749707,0.0
37800,0.34716780389842944,0.0
38700,0.34629544886716435,0.0
39600,0.37420005555876812,0.0
40500,0.49514705026952532,0.0
41400,0.44775540096442573,0.0
42300,0.33471132830979683,0.0
43200,0.29487179997291935,0.0
44100,0.59036556375522942,0.0
45000,0.59490845956252691,0.0
45900,0.50347116535483283,0.0
46800,0.43938277472997117,0.0
47700,0.4103978436464456,0.0
48600,0.76246010917631712,0.0
49500,1.6219160851990746,0.0
50400,1.5703661658074717,0.0
51300,1.4826197864294548,0.0
52200,2.1441159673916532,0.0
53100,2.1404634014560346,0.0
54000,3.6857507636952715,0.0
54900,3.6862127712142385,0.0
55800,3.6198703783326494,0.0
56700,3.6223324343256298,0.0
57600,3.6202236754633788,0.0
58500,5.5802566830849498,0.0
59400,5.9992154949186567,0.0
60300,6.0741860283945703,0.0
61200,6.4809338448120748,0.0
62100,6.5297643386558875,0.0
63000,6.5634027590834325,0.0
63900,6.7126518762509928,0.0
64800,6.3315814431865984,0.0
65700,6.5005158811076598,0.0
66600,6.4090822607727489,0.0
67500,6.9858958920320378,0.0
68400,6.9896679724996726,0.0
69300,7.5549332637419511,0.0
70200,7.5207001520184864,0.0
71100,7.5323661556572361,0.0
72000,7.523585880687488,0.0
72900,7.4223525028040775,0.0
73800,7.3541372183280345,0.0
74700,7.0113648938591702,0.0
75600,6.693354131638209,0.0
76500,6.6907388953624949,0.0
77400,7.1131429578401892,0.0
78300,7.1134361573790015,0.0
79200,7.0764482903925892,0.0
80100,6.1902494092572908,0.0
81000,6.1204527185586466,0.0
81900,5.6753868469772621,0.0
82800,4.7528705277748386,0.0
83700,4.7470582612978323,0.0
84600,4.7432577808991283,0.0
85500,4.7365910626688006,0.0
86400,4.7933866754786969,0.0
87300,4.7814133333318525,0.0
88200,4.7740725485086291,0.0
89100,4.785806302090637,0.0
90000,4.7562076830536899,0.0
90900,4.7658566738641959,0.0
91800,4.7528177482353096,0.0
92700,4.756374730632519,0.0
93600,4.7523419608899609,0.0
94500,4.751717990360099,0.0
95400,4.7534036048481987,0.0
96300,4.7579449789710253,0.0
97200,4.7583343802014966,0.0
98100,4.7571491800147898,0.0
99000,4.7548551674931989,0.0
99900,4.7728584874206472,0.0
100800,4.7674361854358924,0.0
101700,4.774535399510194,0.0
102600,4.7651431028410451,0.0
103500,4.765630616403862,0.0
104400,4.7686843789773539,0.0
105300,4.7841749330853869,0.0
106200,4.7659313761711131,0.0
107100,4.7784786897842277,0.0
108000,4.7988668309250757,0.0
108900,4.855325377954534,0.0
109800,4.1487870501238913,0.0
110700,2.139429034180508,0.0
111600,1.7689148911609469,0.0
112500,1.0709646267801818,0.0
113400,0.82315880806175401,0.0
114300,0.79384358948183631,0.0
115200,0.78151917214815581,0.0
116100,0.77187448851831864,0.0
117000,0.78990584796488195,0.0
117900,1.0265182042084062,0.0
118800,1.0392800309652128,0.0
119700,1.0032743853013326,0.0
120600,0.92510576728915006,0.0
121500,0.78904352596060923,0.0
122400,0.81428876357652369,0.0
123300,0.8035481179400582,0.0
124200,0.69258109490842878,0.0
125100,0.4651854877146232,0.0
126000,0.54506453511272124,0.0
126900,0.3905227013189333,0.0
127800,0.55561604626131067,0.0
128700,0.5493842912022302,0.0
129600,0.57232147109819143,0.0
130500,0.52513254695124323,0.0
131400,0.52535135380716391,0.0
132300,0.44019725393748055,0.0
133200,0.57051646805263356,0.0
134100,0.75335417342455102,0.0
135000,1.0578964020662704,0.0
135900,1.1735635857460489,0.0
136800,1.1154183141856047,0.0
137700,1.3337720051252935,0.0
138600,1.5697146410212861,0.0
139500,1.5303555015157053,0.0
140400,1.5395354654037585,0.0
141300,1.5377515662792758,0.0
142200,1.6400485128766664,0.0
143100,2.5716301938059232,0.0
144000,3.9885877835188772,0.0
144900,4.0222148133841618,0.0
145800,5.972459711182621,0.0
146700,5.9559695267133055,0.0
147600,5.9493590818212034,0.0
148500,5.9530073123348188,0.0
149400,6.3081164956724995,0.0
150300,5.7584993492972547,0.0
151200,7.9721352736877424,0.0
152100,8.1269968244310959,0.0
153000,7.3540166510246046,0.0
153900,6.6963666351548063,0.0
154800,6.8845128893015479,0.0
155700,6.5426052723757548,0.0
156600,7.0714485957658573,0.0
157500,7.1427438705708468,0.0
158400,7.1378564612967654,0.0
159300,7.2124289201098701,0.0
160200,7.2600586746806997,0.0
161100,6.4246462920842848,0.0
162000,6.8847437764677206,0.0
162900,7.0834213534953596,0.0
163800,6.9241039760654282,0.0
164700,7.0912440283080098,0.0
165600,7.1411317011174926,0.0
166500,7.1542612270362724,0.0
167400,7.1544883964805628,0.0
168300,7.6188024804049554,0.0
169200,6.2942054962431371,0.0
170100,6.1236742607388228,0.0
171000,7.0197566609874915,0.0
171900,7.0503905621322511,0.0
172800,17.038539878435017,0.0
173700,17.054764720461336,0.0
174600,23.222140159312012,0.0
175500,23.228836173364183,0.0
176400,40.616381114682483,0.0
177300,40.61651191235913,0.0
178200,40.606298612462908,0.0
179100,595.23707558530464,0.0
180000,595.2314406477733,0.0
180900,595.22875620918467,0.0
181800,595.22760089785982,0.0
182700,595.235477281312,0.0
183600,595.23515699700658,0.0
184500,595.2307544503376,0.0
185400,595.23476463024213,0.0
186300,595.24217857111512,0.0
187200,595.25900266473536,0.0
188100,0.8962586797658344,0.0
189000,0.90501694229345353,0.0
189900,0.89768292608884259,0.0
190800,0.89873554037399783,0.0
191700,0.89571670692903194,0.0
192600,0.90072153857449533,0.0
193500,0.90234136442653301,0.0
194400,0.74844075207238614,0.0
195300,0.7549863902567544,0.0
196200,0.75895573973077579,0.0
197100,0.74851368247768857,0.0
198000,0.72964222830778569,0.0
198900,0.75271569569452379,0.0
199800,0.74122336205548311,0.0
200700,0.76482870915812018,0.0
201600,0.79687167375496903,0.0
202500,0.95646571924668988,0.0
203400,0.78407983003790549,0.0
204300,1.9015649523305327,0.0
205200,2.2341365029058569,0.0
206100,2.2575793812749589,0.0
207000,5.835905648199522,0.0
207900,18.047560274122596,0.0
208800,19.685941334626307,0.0
209700,20.05328048085952,0.0
210600,22.066723017205767,0.0
211500,25.626053747573749,0.0
212400,26.820785849302688,0.0
213300,65.226046920616255,0.0
214200,71.435716467163843,0.0
215100,74.620613029293622,0.0
216000,81.991013662446491,0.0
216900,89.102387799009335,0.0
217800,92.368577182928419,0.0
218700,98.321701275150673,0.0
219600,137.76197199126972,0.0
220500,139.35857831344299,0.0
221400,145.07831385433209,0.0
222300,145.64932793726939,0.0
223200,146.20957175046343,0.0
224100,154.66894731838642,0.0
225000,155.77837682994385,0.0
225900,160.58808060782235,0.0
226800,169.94373909134134,0.0
227700,183.76823745619629,0.0
228600,210.59035120156668,0.0
229500,220.90807428433001,0.0
230400,235.21668662667201,0.0
231300,240.26412322142295,0.0
232200,286.77891029014609,0.0
233100,286.77349610185388,0.0
234000,286.83904831078149,0.0
234900,286.89694256815574,0.0
235800,286.96219870555296,0.0
236700,286.9686672920808,0.0
237600,286.97316263670865,0.0
238500,286.97374092171572,0.0
239400,295.60253513979615,0.0
240300,299.50048837346958,0.0
241200,357.7720854713217,0.0
242100,448.95167864560403,0.0
243000,145.64312990313829,0.0
243900,143.45266424050618,0.0
244800,143.43925150465708,0.0
245700,143.43726283944,0.0
246600,143.31207449330901,0.0
247500,143.29040399829609,0.0
248400,143.2823215507145,0.0
249300,143.27703641638885,0.0
250200,143.27610331965673,0.0
251100,143.29924353372797,0.0
252000,140.71512561695863,0.0
252900,140.71481465483805,0.0
253800,133.55318855051783,0.0
254700,133.57091336988736,0.0
255600,133.56703006406008,0.0
256500,133.55673266041288,0.0
257400,133.56725125776455,0.0
258300,133.55352676285156,0.0
259200,133.56140298675476,0.0
260100,133.54234643978484,0.0
261000,133.54919297375528,0.0
261900,124.55255671969778,0.0
262800,124.55372476072014,0.0
263700,124.55058427488308,0.0
264600,124.55754746351718,0.0
265500,121.55232384896991,0.0
266400,121.52743379647362,0.0
267300,121.52556205258551,0.0
268200,74.673304637928538,0.0
269100,74.68586128905136,0.0
270000,74.638317590287187,0.0
270900,73.421785955337725,0.0
271800,65.929046336613354,0.0
272700,56.222927852182828,0.0
273600,45.766753487979358,0.0
274500,34.797806840638202,0.0
275400,27.028200747153249,0.0
276300,27.048739056582814,0.0
277200,25.00904372032236,0.0
278100,21.74690411374916,0.0
279000,24.572403490468233,0.0
279900,20.651395819767682,0.0
280800,15.910244359288313,0.0
281700,24.993840001776764,0.0
282600,21.86415619745096,0.0
283500,23.952412308340627,0.0
284400,24.15817597075749,0.0
285300,18.406827736267601,0.0
286200,7.3931257817890046,0.0
287100,1.0485469891292833,0.0
288000,0.15530764126165242,0.0
288900,2.1222515781719262,0.0
289800,3.8965271860683663,0.0
290700,4.3457291320955171,0.0
291600,4.6558111500445669,0.0
292500,4.6464918577430456,0.0
293400,4.6654974706367129,0.0
294300,4.7103345133321426,0.0
295200,4.7019952506135034,0.0
296100,4.7099807753110348,0.0
297000,4.7411630131742779,0.0
297900,4.9939764803783291,0.0
298800,4.9955713940432558,0.0
299700,4.9849438325745297,0.0
300600,5.0044503498369526,0.0
301500,5.0118043548991125,0.0
302400,5.0276579642872967,0.0
303300,5.016509665044091,0.0
304200,5.0100968424543479,0.0
305100,5.4395495325777281,0.0
306000,5.5080867006499599,0.0
306900,5.5041749160478552,0.0
307800,5.5006730242831443,0.0
308700,5.5022306205649212,0.0
309600,5.5002017046628033,0.0
310500,5.5010094008710571,0.0
311400,5.5004930069145388,0.0
312300,5.499019809220564,0.0
313200,5.5020621227329389,0.0
314100,5.5016874514125753,0.0
315000,5.5024604004207553,0.0
315900,5.5028539008125197,0.0
316800,5.5038278851928819,0.0
317700,5.5008206564325937,0.0
318600,5.5019528510962346,0.0
319500,5.5342345801427308,0.0
320400,5.512950717781397,0.0
321300,5.5110571533177284,0.0
322200,5.5135191880686172,0.0
323100,5.5245608556338919,0.0
324000,5.5237599049384318,0.0
324900,5.5229836200266726,0.0
325800,6.4269113037772225,0.0
326700,6.4349392210805041,0.0
327600,6.4211071939918769,0.0
328500,6.4257267460296017,0.0
329400,6.3785095850177846,0.0
330300,6.3811204414228273,0.0
331200,6.3807122970722778,0.0
332100,6.3792259702137342,0.0
333000,6.786911808983735,0.0
333900,6.9548031989811783,0.0
334800,6.6585079130977176,0.0
335700,6.457139632231093,0.0
336600,6.3267489381168467,0.0
337500,6.2931675066164221,0.0
338400,6.2754509484467755,0.0
339300,6.2881001370661505,0.0
340200,6.2809155563384156,0.0
341100,6.2868441724189204,0.0
342000,6.2905928269811415,0.0
342900,6.3111033774204284,0.0
343800,6.3110816552156841,0.0
344700,6.3092102638498719,0.0
345600,6.274215667503686,0.0
346500,6.2725323943005762,0.0
347400,6.2796843017460109,0.0
348300,6.2731224458399479,0.0
349200,6.2885085278580899,0.0
350100,6.3220015025558967,0.0
351000,6.2807523557166878,0.0
351900,6.2729261929076232,0.0
352800,6.2811506515397699,0.0
353700,6.2887751112433232,0.0
354600,6.2933400567241939,0.0
355500,6.2735136187061684,0.0
356400,6.2906961627763627,0.0
357300,6.3208723883474018,0.0
358200,6.2779292499273316,0.0
359100,6.2837479097889268,0.0
360000,6.1224182202395969,0.0
360900,6.0226132243352719,0.0
361800,5.8032972696770662,0.0
362700,5.5725573418661369,0.0
363600,5.5708941764009854,0.0
364500,5.5764723510527219,0.0
365400,5.5729446623087462,0.0
366300,5.5869060342563834,0.0
367200,5.5829617052218836,0.0
368100,5.5944646724833014,0.0
369000,4.9037677843447671,0.0
369900,4.4760198194777718,0.0
370800,4.4431267710771882,0.0
371700,4.4440685052687581,0.0
372600,3.4147644506857491,0.0
373500,2.8573033112555732,0.0
374400,2.8215550708132344,0.0
375300,2.8270432300106165,0.0
376200,3.3603678704623805,0.0
377100,2.9562228508987034,0.0
378000,2.3570617649258492,0.0
378900,1.4120742852249466,0.0
379800,1.41204854141576,0.0
380700,1.4107248303846345,0.0
381600,1.4119087045954664,0.0
382500,1.411655846431892,0.0
383400,1.4063615786899781,0.0
384300,1.4144171901452465,0.0
385200,1.1509505762427072,0.0
386100,1.4041555511135289,0.0
387000,1.4036140426258421,0.0
387900,0.84736859798609121,0.0
388800,0.74699857801821778,0.0
389700,0.75627057402208497,0.0
390600,0.68753222364973465,0.0
391500,0.67652341961960039,0.0
392400,0.67264951444283538,0.0
393300,0.56398566257220861,0.0
394200,0.75099338252673298,0.0
395100,0.6974474549487949,0.0
396000,0.57413450549617928,0.0
396900,0.53290568476005373,0.0
397800,0.53539278769425414,0.0
398700,0.47117581259415081,0.0
399600,0.76520579458610993,0.0
400500,0.80539114084924335,0.0
401400,1.0252062430466586,0.0
402300,1.1855274116199412,0.0
403200,1.559663330603549,0.0
404100,3.4995673768685025,0.0
405000,3.6350029938834147,0.0
405900,4.8505157210112646,0.0
406800,4.5206020973967718,0.0
407700,4.6288059108775563,0.0
408600,4.6515611980840648,0.0
409500,4.5723562008206544,0.0
410400,4.5293726688609119,0.0
411300,4.5438646570952841,0.0
412200,4.5318729160016407,0.0
413100,4.5296185729583787,0.0
414000,4.5398507132532613,0.0
414900,4.5275296214107126,0.0
415800,4.5366548048166333,0.0
416700,4.5306600294674162,0.0
417600,4.5361942502265915,0.0
418500,4.5245745364066412,0.0
419400,4.5855239786316453,0.0
420300,4.6334537620470471,0.0
421200,4.5972641379242489,0.0
